race_id,party_cd,voter_lat,voter_long,precinct_id,precinct_lat,precinct_long,precinct_abbrv
6,2,35.725506,-81.42213,1,35.71227,-81.42374,0013
6,0,35.706142,-81.47424,1,35.71227,-81.42374,0013
6,0,35.70886,-81.43086,1,35.71227,-81.42374,0013
6,3,35.70886,-81.43086,1,35.71227,-81.42374,0013
6,2,35.69066,-81.425285,1,35.71227,-81.42374,0013
6,2,35.71644,-81.42358,1,35.71227,-81.42374,0013
6,0,35.696857,-81.488174,21,35.649414,-81.50448,0012
6,3,35.720363999999996,-81.462105,1,35.71227,-81.42374,0013
6,2,35.73306,-81.62467,25,35.73257,-81.59753,0003
6,0,35.73249,-81.43488,1,35.71227,-81.42374,0013
6,2,35.708244,-81.46666,1,35.71227,-81.42374,0013
6,2,35.72467,-81.42217,1,35.71227,-81.42374,0013
6,2,35.70335,-81.41758,1,35.71227,-81.42374,0013
6,0,35.73348,-81.43496,1,35.71227,-81.42374,0013
6,2,35.70971,-81.44637,1,35.71227,-81.42374,0013
6,2,35.72737,-81.43718,1,35.71227,-81.42374,0013
6,2,35.72726,-81.43765,1,35.71227,-81.42374,0013
6,2,35.70971,-81.44637,1,35.71227,-81.42374,0013
6,2,35.70851,-81.44021,1,35.71227,-81.42374,0013
6,2,35.70851,-81.44021,1,35.71227,-81.42374,0013
6,2,35.697712,-81.4531,1,35.71227,-81.42374,0013
6,2,35.69722,-81.45738,1,35.71227,-81.42374,0013
6,2,35.697712,-81.4531,1,35.71227,-81.42374,0013
6,2,35.69796,-81.453735,1,35.71227,-81.42374,0013
6,0,35.70211,-81.44756,1,35.71227,-81.42374,0013
6,3,35.69352,-81.45672,1,35.71227,-81.42374,0013
6,2,35.7101,-81.45232,1,35.71227,-81.42374,0013
6,2,35.70475,-81.4522,1,35.71227,-81.42374,0013
6,2,35.71746,-81.44903,1,35.71227,-81.42374,0013
6,2,35.71746,-81.44903,1,35.71227,-81.42374,0013
6,3,35.724697,-81.42243,1,35.71227,-81.42374,0013
6,3,35.724697,-81.42243,1,35.71227,-81.42374,0013
6,2,35.750317,-81.48308,5,35.7407,-81.51562,0011
6,2,35.769947,-81.56823,16,35.75108,-81.60549,0001
6,2,35.724987,-81.439476,1,35.71227,-81.42374,0013
6,2,35.724987,-81.439476,1,35.71227,-81.42374,0013
6,2,35.76584,-81.57518,16,35.75108,-81.60549,0001
6,2,35.717155,-81.46444,1,35.71227,-81.42374,0013
6,2,35.69305,-81.45678,1,35.71227,-81.42374,0013
6,2,35.709587,-81.46762,1,35.71227,-81.42374,0013
6,2,35.709,-81.4727,1,35.71227,-81.42374,0013
6,2,35.709,-81.4727,1,35.71227,-81.42374,0013
6,2,35.7172,-81.46454,1,35.71227,-81.42374,0013
6,2,35.71062,-81.4331,1,35.71227,-81.42374,0013
6,2,35.70972,-81.42664,1,35.71227,-81.42374,0013
6,3,35.697544,-81.457405,1,35.71227,-81.42374,0013
6,3,35.734108,-81.43339,1,35.71227,-81.42374,0013
6,2,35.70347,-81.41428,1,35.71227,-81.42374,0013
6,0,35.714348,-81.405136,1,35.71227,-81.42374,0013
6,2,35.747852,-81.44378,5,35.7407,-81.51562,0011
6,0,35.701283,-81.42279,1,35.71227,-81.42374,0013
6,3,35.701283,-81.42279,1,35.71227,-81.42374,0013
6,2,35.729507,-81.432976,1,35.71227,-81.42374,0013
6,2,35.695404,-81.44963,1,35.71227,-81.42374,0013
6,2,35.695404,-81.44963,1,35.71227,-81.42374,0013
6,2,35.72545,-81.44211,1,35.71227,-81.42374,0013
6,3,35.677334,-81.43544,1,35.71227,-81.42374,0013
6,2,35.70054,-81.451195,1,35.71227,-81.42374,0013
6,2,35.696846,-81.48809,21,35.649414,-81.50448,0012
6,0,35.749954,-81.60249,16,35.75108,-81.60549,0001
6,0,35.749954,-81.60249,16,35.75108,-81.60549,0001
6,2,35.749058,-81.60271,16,35.75108,-81.60549,0001
6,3,35.737343,-81.61763,25,35.73257,-81.59753,0003
6,2,35.710297,-81.45223,1,35.71227,-81.42374,0013
6,0,35.77472,-81.59859,16,35.75108,-81.60549,0001
6,3,35.73962,-81.46474,5,35.7407,-81.51562,0011
6,2,35.72423,-81.41412,1,35.71227,-81.42374,0013
6,3,35.72872,-81.442375,1,35.71227,-81.42374,0013
6,2,35.72423,-81.41412,1,35.71227,-81.42374,0013
6,0,35.70389,-81.43291,1,35.71227,-81.42374,0013
6,0,35.70389,-81.43291,1,35.71227,-81.42374,0013
6,2,35.70354,-81.47761,21,35.649414,-81.50448,0012
6,2,35.70354,-81.47761,21,35.649414,-81.50448,0012
6,3,35.739635,-81.46476,5,35.7407,-81.51562,0011
6,0,35.704918,-81.44398,1,35.71227,-81.42374,0013
6,2,35.751514,-81.478,5,35.7407,-81.51562,0011
6,2,35.714573,-81.44776,1,35.71227,-81.42374,0013
6,0,35.701332,-81.448746,1,35.71227,-81.42374,0013
6,0,35.696026,-81.49023,21,35.649414,-81.50448,0012
6,2,35.696026,-81.49023,21,35.649414,-81.50448,0012
6,0,35.753548,-81.44002,5,35.7407,-81.51562,0011
6,0,35.753548,-81.44002,5,35.7407,-81.51562,0011
6,0,35.751396,-81.46226,5,35.7407,-81.51562,0011
6,0,35.751396,-81.46226,5,35.7407,-81.51562,0011
6,2,35.7642,-81.430305,5,35.7407,-81.51562,0011
6,2,35.708332,-81.460434,1,35.71227,-81.42374,0013
6,2,35.68899,-81.485830000000007,21,35.649414,-81.50448,0012
6,2,35.654633,-81.50949,21,35.649414,-81.50448,0012
6,2,35.68899,-81.485830000000007,21,35.649414,-81.50448,0012
6,2,35.710163,-81.43176,1,35.71227,-81.42374,0013
6,2,35.68852,-81.48518,21,35.649414,-81.50448,0012
6,2,35.724014,-81.407974,1,35.71227,-81.42374,0013
6,2,35.724014,-81.407974,1,35.71227,-81.42374,0013
6,3,35.741493,-81.59183,25,35.73257,-81.59753,0003
6,0,35.720573,-81.45891,1,35.71227,-81.42374,0013
6,2,35.717632,-81.449036,1,35.71227,-81.42374,0013
6,2,35.717632,-81.449036,1,35.71227,-81.42374,0013
6,2,35.704365,-81.480576,21,35.649414,-81.50448,0012
6,2,35.755737,-81.47605,5,35.7407,-81.51562,0011
6,2,35.758633,-81.403366,5,35.7407,-81.51562,0011
6,3,35.664585,-81.45815,21,35.649414,-81.50448,0012
6,2,35.67371,-81.469025,21,35.649414,-81.50448,0012
6,2,35.741955,-81.59103,25,35.73257,-81.59753,0003
6,2,35.696754,-81.490105,21,35.649414,-81.50448,0012
6,2,35.696754,-81.490105,21,35.649414,-81.50448,0012
6,3,35.71484,-81.460686,1,35.71227,-81.42374,0013
6,3,35.745056,-81.42164,5,35.7407,-81.51562,0011
6,3,35.724022,-81.40802,1,35.71227,-81.42374,0013
6,2,35.755726,-81.43682,5,35.7407,-81.51562,0011
6,2,35.72715,-81.43823,1,35.71227,-81.42374,0013
6,0,35.720757,-81.46194,1,35.71227,-81.42374,0013
6,2,35.750004,-81.47924,5,35.7407,-81.51562,0011
6,2,35.750004,-81.47924,5,35.7407,-81.51562,0011
6,0,35.74534,-81.42264,5,35.7407,-81.51562,0011
6,2,35.72123,-81.435196,1,35.71227,-81.42374,0013
6,2,35.654472,-81.51892,21,35.649414,-81.50448,0012
6,2,35.70356,-81.47761,21,35.649414,-81.50448,0012
6,2,35.654472,-81.51892,21,35.649414,-81.50448,0012
6,2,35.70356,-81.47761,21,35.649414,-81.50448,0012
6,2,35.701633,-81.422424,1,35.71227,-81.42374,0013
6,0,35.700626,-81.42914,1,35.71227,-81.42374,0013
6,2,35.710716,-81.41597,1,35.71227,-81.42374,0013
6,2,35.766125,-81.61933,16,35.75108,-81.60549,0001
6,2,35.71005,-81.431404,1,35.71227,-81.42374,0013
6,2,35.749523,-81.46696,5,35.7407,-81.51562,0011
6,2,35.749523,-81.46696,5,35.7407,-81.51562,0011
6,2,35.742832,-81.45381,5,35.7407,-81.51562,0011
6,3,35.749313,-81.60167,16,35.75108,-81.60549,0001
6,2,35.706417,-81.46701,1,35.71227,-81.42374,0013
6,2,35.723175,-81.40409,1,35.71227,-81.42374,0013
6,2,35.749664,-81.43408,5,35.7407,-81.51562,0011
6,2,35.76902,-81.57534,16,35.75108,-81.60549,0001
6,2,35.758434,-81.43341,5,35.7407,-81.51562,0011
6,3,35.760235,-81.47427,5,35.7407,-81.51562,0011
6,3,35.663597,-81.50679,21,35.649414,-81.50448,0012
6,2,35.760307,-81.4159,5,35.7407,-81.51562,0011
6,3,35.678493,-81.48522,21,35.649414,-81.50448,0012
6,0,35.725426,-81.41327,1,35.71227,-81.42374,0013
6,2,35.664192,-81.458145,21,35.649414,-81.50448,0012
6,3,35.741886,-81.44923,5,35.7407,-81.51562,0011
6,2,35.679047,-81.460495,21,35.649414,-81.50448,0012
6,0,35.74723,-81.4212,5,35.7407,-81.51562,0011
6,2,35.66869,-81.48847,21,35.649414,-81.50448,0012
6,3,35.664963,-81.45816,21,35.649414,-81.50448,0012
6,3,35.664963,-81.45816,21,35.649414,-81.50448,0012
6,3,35.754288,-81.40864,5,35.7407,-81.51562,0011
6,2,35.748722,-81.42539,5,35.7407,-81.51562,0011
6,2,35.758545,-81.43304,5,35.7407,-81.51562,0011
6,2,35.749165,-81.41514,5,35.7407,-81.51562,0011
6,2,35.7427,-81.49014,5,35.7407,-81.51562,0011
6,2,35.74157,-81.58964,25,35.73257,-81.59753,0003
6,3,35.6909,-81.458755,1,35.71227,-81.42374,0013
6,2,35.761673,-81.4287,5,35.7407,-81.51562,0011
6,3,35.666115,-81.46531,21,35.649414,-81.50448,0012
6,0,35.68167,-81.52253,21,35.649414,-81.50448,0012
6,2,35.749767,-81.442764,5,35.7407,-81.51562,0011
6,2,35.753124,-81.60782,16,35.75108,-81.60549,0001
6,2,35.71485,-81.460556,1,35.71227,-81.42374,0013
6,3,35.670864,-81.514465,21,35.649414,-81.50448,0012
6,3,35.741592,-81.589775,25,35.73257,-81.59753,0003
6,0,35.746075,-81.61784,16,35.75108,-81.60549,0001
6,2,35.755768,-81.494644,5,35.7407,-81.51562,0011
6,2,35.7398,-81.61109,25,35.73257,-81.59753,0003
6,3,35.76493,-81.478455,5,35.7407,-81.51562,0011
6,2,35.769768,-81.579544,16,35.75108,-81.60549,0001
6,0,35.76257,-81.580696,16,35.75108,-81.60549,0001
6,0,35.761208,-81.58182,16,35.75108,-81.60549,0001
6,0,35.705227,-81.460945,1,35.71227,-81.42374,0013
6,3,35.73354,-81.6117,25,35.73257,-81.59753,0003
6,2,35.6915,-81.424706,1,35.71227,-81.42374,0013
6,0,35.66444,-81.500786,21,35.649414,-81.50448,0012
6,2,35.662254,-81.457085,21,35.649414,-81.50448,0012
6,0,35.737835,-81.625015,25,35.73257,-81.59753,0003
6,3,35.71721,-81.464554,1,35.71227,-81.42374,0013
6,0,35.74209,-81.45384,5,35.7407,-81.51562,0011
6,2,35.75967,-81.58217,16,35.75108,-81.60549,0001
6,2,35.69687,-81.48825,21,35.649414,-81.50448,0012
6,3,35.779133,-81.62144,16,35.75108,-81.60549,0001
6,2,35.758457,-81.4333,5,35.7407,-81.51562,0011
6,2,35.743046,-81.450554,5,35.7407,-81.51562,0011
6,2,35.770996,-81.57141,16,35.75108,-81.60549,0001
6,2,35.672256,-81.45234,1,35.71227,-81.42374,0013
6,2,35.74428,-81.619125,16,35.75108,-81.60549,0001
6,2,35.662796,-81.45784,21,35.649414,-81.50448,0012
6,2,35.73308,-81.602234,25,35.73257,-81.59753,0003
6,3,35.760674,-81.59409,16,35.75108,-81.60549,0001
6,3,35.748158,-81.62098,16,35.75108,-81.60549,0001
6,3,35.74819,-81.621124,16,35.75108,-81.60549,0001
6,2,35.733948,-81.62522,25,35.73257,-81.59753,0003
6,2,35.76259,-81.4103,5,35.7407,-81.51562,0011
6,3,35.68007,-81.53619,21,35.649414,-81.50448,0012
6,3,35.736935,-81.5903,25,35.73257,-81.59753,0003
6,2,35.690773,-81.473335,21,35.649414,-81.50448,0012
6,2,35.72407,-81.40764,1,35.71227,-81.42374,0013
6,3,35.753075,-81.42543,5,35.7407,-81.51562,0011
6,2,35.697155,-81.44124,1,35.71227,-81.42374,0013
6,2,35.73729,-81.60692,25,35.73257,-81.59753,0003
6,2,35.758175,-81.61527,16,35.75108,-81.60549,0001
6,2,35.7712,-81.61528,16,35.75108,-81.60549,0001
6,2,35.706608,-81.46153,1,35.71227,-81.42374,0013
6,2,35.71468,-81.41387,1,35.71227,-81.42374,0013
6,3,35.663372,-81.45535,21,35.649414,-81.50448,0012
6,2,35.70137,-81.44916,1,35.71227,-81.42374,0013
6,3,35.657806,-81.472855,21,35.649414,-81.50448,0012
6,2,35.674633,-81.48015,21,35.649414,-81.50448,0012
6,3,35.674633,-81.48015,21,35.649414,-81.50448,0012
6,0,35.75324,-81.49523,5,35.7407,-81.51562,0011
6,0,35.683533,-81.51731,21,35.649414,-81.50448,0012
6,3,35.74832,-81.61629,16,35.75108,-81.60549,0001
6,3,35.718994,-81.45903,1,35.71227,-81.42374,0013
6,3,35.7552,-81.61289,16,35.75108,-81.60549,0001
6,2,35.714848,-81.46033,1,35.71227,-81.42374,0013
6,3,35.75513,-81.60157,16,35.75108,-81.60549,0001
6,0,35.743282,-81.591309999999993,25,35.73257,-81.59753,0003
6,2,35.746338,-81.591736,25,35.73257,-81.59753,0003
6,2,35.696587,-81.44177,1,35.71227,-81.42374,0013
6,3,35.75298,-81.42263,5,35.7407,-81.51562,0011
6,2,35.75298,-81.42263,5,35.7407,-81.51562,0011
6,2,35.754875,-81.58648,16,35.75108,-81.60549,0001
6,3,35.754955,-81.62688,16,35.75108,-81.60549,0001
6,3,35.665638,-81.51347,21,35.649414,-81.50448,0012
6,3,35.74428,-81.619125,16,35.75108,-81.60549,0001
4,0,35.64279,-81.50156,21,35.649414,-81.50448,0012
6,2,35.739132,-81.590454,25,35.73257,-81.59753,0003
6,2,35.761578,-81.61945,16,35.75108,-81.60549,0001
6,2,35.75873,-81.60263,16,35.75108,-81.60549,0001
6,3,35.663372,-81.45535,21,35.649414,-81.50448,0012
6,2,35.757336,-81.44457,5,35.7407,-81.51562,0011
6,2,35.733856,-81.62516,25,35.73257,-81.59753,0003
6,0,35.733856,-81.62516,25,35.73257,-81.59753,0003
6,2,35.75097,-81.4576,5,35.7407,-81.51562,0011
6,2,35.757336,-81.44457,5,35.7407,-81.51562,0011
6,2,35.758583,-81.432846,5,35.7407,-81.51562,0011
6,2,35.710377,-81.42554,1,35.71227,-81.42374,0013
6,0,35.69803,-81.455185,1,35.71227,-81.42374,0013
6,0,35.73194,-81.606895,25,35.73257,-81.59753,0003
6,2,35.76259,-81.4103,5,35.7407,-81.51562,0011
6,3,35.725964,-81.61818,25,35.73257,-81.59753,0003
6,2,35.71118,-81.42302,1,35.71227,-81.42374,0013
6,2,35.66567,-81.50342,21,35.649414,-81.50448,0012
6,2,35.698017,-81.442116,1,35.71227,-81.42374,0013
6,3,35.710136,-81.44632,1,35.71227,-81.42374,0013
6,2,35.76437,-81.48936,5,35.7407,-81.51562,0011
6,3,35.704914,-81.445076,1,35.71227,-81.42374,0013
6,0,35.76549,-81.62393,16,35.75108,-81.60549,0001
6,3,35.765556,-81.47878,5,35.7407,-81.51562,0011
6,3,35.76985,-81.570946,16,35.75108,-81.60549,0001
6,2,35.759113,-81.428474,5,35.7407,-81.51562,0011
6,2,35.64322,-81.47386,21,35.649414,-81.50448,0012
6,0,35.739555,-81.61963,25,35.73257,-81.59753,0003
6,2,35.680668,-81.46142,21,35.649414,-81.50448,0012
6,2,35.771492,-81.57119,16,35.75108,-81.60549,0001
6,2,35.741673,-81.59455,25,35.73257,-81.59753,0003
6,0,35.777653,-81.56729,16,35.75108,-81.60549,0001
6,0,35.777653,-81.56729,16,35.75108,-81.60549,0001
6,3,35.677643,-81.45703,21,35.649414,-81.50448,0012
6,2,35.771076,-81.57138,16,35.75108,-81.60549,0001
6,2,35.72823,-81.594444,25,35.73257,-81.59753,0003
6,2,35.744865,-81.60554,25,35.73257,-81.59753,0003
6,2,35.73441,-81.61591,25,35.73257,-81.59753,0003
6,2,35.739506,-81.458786,5,35.7407,-81.51562,0011
6,2,35.755257,-81.46335,5,35.7407,-81.51562,0011
6,3,35.75194,-81.599045,16,35.75108,-81.60549,0001
6,2,35.64017,-81.47308,21,35.649414,-81.50448,0012
6,2,35.749687,-81.594505,16,35.75108,-81.60549,0001
6,2,35.75011,-81.59102,16,35.75108,-81.60549,0001
6,2,35.740547,-81.59212,25,35.73257,-81.59753,0003
6,0,35.744865,-81.60554,25,35.73257,-81.59753,0003
6,2,35.74869,-81.61755,16,35.75108,-81.60549,0001
6,3,35.746204,-81.48424,5,35.7407,-81.51562,0011
6,0,35.748405,-81.625206,16,35.75108,-81.60549,0001
6,2,35.744106,-81.44746,5,35.7407,-81.51562,0011
6,0,35.70823,-81.43109,1,35.71227,-81.42374,0013
6,2,35.757378,-81.43689,5,35.7407,-81.51562,0011
6,3,35.738117,-81.59301,25,35.73257,-81.59753,0003
6,0,35.760864,-81.623116,16,35.75108,-81.60549,0001
6,0,35.750664,-81.58976,16,35.75108,-81.60549,0001
6,2,35.739975,-81.60652,25,35.73257,-81.59753,0003
6,2,35.708553,-81.46022,1,35.71227,-81.42374,0013
1,0,35.765617,-81.58296,16,35.75108,-81.60549,0001
6,2,35.701973,-81.44756,1,35.71227,-81.42374,0013
6,2,35.74757,-81.443924,5,35.7407,-81.51562,0011
6,0,35.709843,-81.4264,1,35.71227,-81.42374,0013
6,2,35.771492,-81.57119,16,35.75108,-81.60549,0001
6,3,35.75669,-81.615036,16,35.75108,-81.60549,0001
6,2,35.701694,-81.41363,1,35.71227,-81.42374,0013
6,3,35.758595,-81.43273,5,35.7407,-81.51562,0011
6,0,35.710873,-81.47094,1,35.71227,-81.42374,0013
6,2,35.697155,-81.44124,1,35.71227,-81.42374,0013
6,2,35.68354,-81.517426,21,35.649414,-81.50448,0012
6,2,35.755466,-81.60198,16,35.75108,-81.60549,0001
6,2,35.721054,-81.44297,1,35.71227,-81.42374,0013
2,3,35.713707,-81.461815,1,35.71227,-81.42374,0013
6,2,35.71723,-81.46458,1,35.71227,-81.42374,0013
6,3,35.73466,-81.62569,25,35.73257,-81.59753,0003
6,3,35.74428,-81.619125,16,35.75108,-81.60549,0001
6,2,35.742924,-81.453804,5,35.7407,-81.51562,0011
6,0,35.754955,-81.62688,16,35.75108,-81.60549,0001
6,2,35.714466,-81.40507,1,35.71227,-81.42374,0013
6,2,35.750835,-81.48253,5,35.7407,-81.51562,0011
6,2,35.73502,-81.59885,25,35.73257,-81.59753,0003
6,3,35.753582,-81.47269,5,35.7407,-81.51562,0011
6,3,35.70796,-81.4752,1,35.71227,-81.42374,0013
6,2,35.704365,-81.480576,21,35.649414,-81.50448,0012
6,2,35.67467,-81.48012,21,35.649414,-81.50448,0012
6,2,35.746914,-81.42137,5,35.7407,-81.51562,0011
6,2,35.74428,-81.619125,16,35.75108,-81.60549,0001
6,0,35.754673,-81.49142,5,35.7407,-81.51562,0011
6,2,35.74172,-81.45385,5,35.7407,-81.51562,0011
6,2,35.74172,-81.45385,5,35.7407,-81.51562,0011
6,2,35.746933,-81.4274,5,35.7407,-81.51562,0011
6,2,35.751205,-81.46227,5,35.7407,-81.51562,0011
6,3,35.75263,-81.40914,5,35.7407,-81.51562,0011
6,3,35.665672,-81.51335,21,35.649414,-81.50448,0012
6,2,35.652462,-81.486084,21,35.649414,-81.50448,0012
6,2,35.748585,-81.607605,16,35.75108,-81.60549,0001
6,2,35.74865,-81.607605,16,35.75108,-81.60549,0001
6,3,35.734425,-81.61517,25,35.73257,-81.59753,0003
6,2,35.7675,-81.617355,16,35.75108,-81.60549,0001
6,3,35.75345,-81.469536,5,35.7407,-81.51562,0011
6,2,35.749687,-81.594505,16,35.75108,-81.60549,0001
6,2,35.760845,-81.594635,16,35.75108,-81.60549,0001
6,3,35.72261,-81.613014,25,35.73257,-81.59753,0003
6,2,35.765617,-81.59356,16,35.75108,-81.60549,0001
6,2,35.769104,-81.57312,16,35.75108,-81.60549,0001
6,2,35.73411,-81.592026,25,35.73257,-81.59753,0003
6,2,35.736977,-81.61969,25,35.73257,-81.59753,0003
6,2,35.738995,-81.603165,25,35.73257,-81.59753,0003
6,3,35.670143,-81.5115,21,35.649414,-81.50448,0012
6,2,35.745834,-81.62859,16,35.75108,-81.60549,0001
6,2,35.72823,-81.594444,25,35.73257,-81.59753,0003
6,2,35.771496,-81.57311,16,35.75108,-81.60549,0001
6,2,35.771496,-81.57311,16,35.75108,-81.60549,0001
6,0,35.73026,-81.59282,25,35.73257,-81.59753,0003
6,0,35.726196,-81.61818,25,35.73257,-81.59753,0003
6,2,35.755238,-81.58809,16,35.75108,-81.60549,0001
6,2,35.760635,-81.58583,16,35.75108,-81.60549,0001
6,3,35.77232,-81.56906,16,35.75108,-81.60549,0001
6,2,35.767303,-81.57527,16,35.75108,-81.60549,0001
6,2,35.678185,-81.488235,21,35.649414,-81.50448,0012
6,2,35.70971,-81.46595,1,35.71227,-81.42374,0013
6,2,35.753464,-81.588234,16,35.75108,-81.60549,0001
6,2,35.7726,-81.565346,16,35.75108,-81.60549,0001
6,2,35.70559,-81.47699,1,35.71227,-81.42374,0013
6,2,35.74354,-81.625305,25,35.73257,-81.59753,0003
6,2,35.709393,-81.461784,1,35.71227,-81.42374,0013
6,0,35.753742,-81.46794,5,35.7407,-81.51562,0011
6,2,35.67539,-81.49747,21,35.649414,-81.50448,0012
6,2,35.710316,-81.587906,21,35.649414,-81.50448,0012
6,0,35.766644,-81.61711,16,35.75108,-81.60549,0001
6,2,35.740555,-81.5921,25,35.73257,-81.59753,0003
6,3,35.77301,-81.566185,16,35.75108,-81.60549,0001
6,2,35.756886,-81.59793,16,35.75108,-81.60549,0001
6,0,35.758728,-81.47556,5,35.7407,-81.51562,0011
6,0,35.74115,-81.5889,25,35.73257,-81.59753,0003
6,3,35.73912,-81.619644,25,35.73257,-81.59753,0003
6,3,35.758884,-81.44594,5,35.7407,-81.51562,0011
6,0,35.738388,-81.61647,25,35.73257,-81.59753,0003
6,3,35.710777,-81.43301,1,35.71227,-81.42374,0013
6,3,35.7069,-81.472496,1,35.71227,-81.42374,0013
6,3,35.75564,-81.584,16,35.75108,-81.60549,0001
6,2,35.72502,-81.407005,1,35.71227,-81.42374,0013
6,2,35.75016,-81.48275,5,35.7407,-81.51562,0011
6,2,35.765244,-81.57393,16,35.75108,-81.60549,0001
6,3,35.712093,-81.57976,21,35.649414,-81.50448,0012
6,3,35.712093,-81.57976,21,35.649414,-81.50448,0012
6,2,35.76711,-81.61127,16,35.75108,-81.60549,0001
6,0,35.707813,-81.58475,21,35.649414,-81.50448,0012
6,0,35.694073,-81.45813,1,35.71227,-81.42374,0013
6,3,35.754383,-81.46545,5,35.7407,-81.51562,0011
6,2,35.741673,-81.48782,5,35.7407,-81.51562,0011
6,3,35.743217,-81.59127,25,35.73257,-81.59753,0003
6,2,35.740536,-81.621506,25,35.73257,-81.59753,0003
6,3,35.666203,-81.52717,21,35.649414,-81.50448,0012
6,2,35.669014,-81.50884,21,35.649414,-81.50448,0012
6,0,35.68048,-81.492134,21,35.649414,-81.50448,0012
1,0,35.753872,-81.438515,5,35.7407,-81.51562,0011
6,2,35.74428,-81.619125,16,35.75108,-81.60549,0001
6,2,35.74428,-81.619125,16,35.75108,-81.60549,0001
6,2,35.671906,-81.47015,21,35.649414,-81.50448,0012
6,2,35.756718,-81.460884,5,35.7407,-81.51562,0011
6,0,35.746822,-81.41993,5,35.7407,-81.51562,0011
6,2,35.708275,-81.466515,1,35.71227,-81.42374,0013
6,2,35.742123,-81.44882,5,35.7407,-81.51562,0011
6,2,35.745136,-81.453705,5,35.7407,-81.51562,0011
6,0,35.75958,-81.48366,5,35.7407,-81.51562,0011
6,2,35.75958,-81.48366,5,35.7407,-81.51562,0011
6,2,35.74927,-81.489914,5,35.7407,-81.51562,0011
6,2,35.74927,-81.489914,5,35.7407,-81.51562,0011
6,2,35.753660000000004,-81.46833,5,35.7407,-81.51562,0011
6,2,35.746773,-81.44738,5,35.7407,-81.51562,0011
6,2,35.749313,-81.60167,16,35.75108,-81.60549,0001
6,2,35.676926,-81.48973,21,35.649414,-81.50448,0012
6,0,35.76068,-81.422295,5,35.7407,-81.51562,0011
6,2,35.747036,-81.42131,5,35.7407,-81.51562,0011
6,2,35.744846,-81.42758,5,35.7407,-81.51562,0011
6,2,35.744698,-81.42642,5,35.7407,-81.51562,0011
6,2,35.744846,-81.42758,5,35.7407,-81.51562,0011
6,2,35.753006,-81.42302,5,35.7407,-81.51562,0011
6,2,35.753006,-81.42302,5,35.7407,-81.51562,0011
6,3,35.759903,-81.4172,5,35.7407,-81.51562,0011
6,2,35.674362,-81.471596,21,35.649414,-81.50448,0012
6,0,35.64193,-81.498764,21,35.649414,-81.50448,0012
6,0,35.666496,-81.51167,21,35.649414,-81.50448,0012
6,0,35.67852,-81.52303,21,35.649414,-81.50448,0012
6,0,35.752823,-81.44004,5,35.7407,-81.51562,0011
6,2,35.657307,-81.47365,21,35.649414,-81.50448,0012
6,2,35.6524,-81.4618,21,35.649414,-81.50448,0012
6,2,35.671684,-81.47391,21,35.649414,-81.50448,0012
6,3,35.67088,-81.47196,21,35.649414,-81.50448,0012
6,0,35.6993,-81.42987,1,35.71227,-81.42374,0013
6,2,35.71128,-81.451004,1,35.71227,-81.42374,0013
6,2,35.761658,-81.40667,5,35.7407,-81.51562,0011
6,2,35.75485,-81.43533,5,35.7407,-81.51562,0011
6,3,35.707897,-81.43834,1,35.71227,-81.42374,0013
6,2,35.7211,-81.43166,1,35.71227,-81.42374,0013
6,2,35.761658,-81.40667,5,35.7407,-81.51562,0011
6,3,35.702538,-81.41877,1,35.71227,-81.42374,0013
6,2,35.708252,-81.45966,1,35.71227,-81.42374,0013
6,2,35.687607,-81.45015,1,35.71227,-81.42374,0013
6,0,35.685776,-81.43487,1,35.71227,-81.42374,0013
6,2,35.71986,-81.46231,1,35.71227,-81.42374,0013
6,2,35.710163,-81.43176,1,35.71227,-81.42374,0013
6,2,35.743607,-81.45374,5,35.7407,-81.51562,0011
6,2,35.743607,-81.45374,5,35.7407,-81.51562,0011
6,2,35.64175,-81.47907,21,35.649414,-81.50448,0012
6,2,35.75492,-81.6273,16,35.75108,-81.60549,0001
6,2,35.704456,-81.43729,1,35.71227,-81.42374,0013
6,3,35.753902,-81.45846,5,35.7407,-81.51562,0011
6,3,35.753902,-81.45846,5,35.7407,-81.51562,0011
6,2,35.65852,-81.46579,21,35.649414,-81.50448,0012
6,0,35.76437,-81.48936,5,35.7407,-81.51562,0011
6,2,35.677032,-81.488686,21,35.649414,-81.50448,0012
6,0,35.75177,-81.46961,5,35.7407,-81.51562,0011
6,0,35.745182,-81.602036,25,35.73257,-81.59753,0003
6,2,35.734417,-81.61658,25,35.73257,-81.59753,0003
6,2,35.7048,-81.46101,1,35.71227,-81.42374,0013
6,2,35.71986,-81.46231,1,35.71227,-81.42374,0013
6,3,35.76801,-81.618454,16,35.75108,-81.60549,0001
6,3,35.76801,-81.618454,16,35.75108,-81.60549,0001
6,0,35.749805,-81.60265,16,35.75108,-81.60549,0001
6,3,35.72712,-81.43862,1,35.71227,-81.42374,0013
1,0,35.76999,-81.58052,16,35.75108,-81.60549,0001
6,3,35.745987,-81.6238,16,35.75108,-81.60549,0001
6,3,35.7404,-81.495735,5,35.7407,-81.51562,0011
6,2,35.74108,-81.625626,25,35.73257,-81.59753,0003
6,3,35.760704,-81.42086,5,35.7407,-81.51562,0011
6,0,35.762783,-81.4169,5,35.7407,-81.51562,0011
6,2,35.69181,-81.45893,1,35.71227,-81.42374,0013
